common-block,file,module,operation,direction
patheffects_guide.py,./apps/matplotlib/galleries/users_explain/artists/patheffects_guide.py,patheffects_guide,t,WRITE
bar_demo2.py,./apps/matplotlib/galleries/examples/units/bar_demo2.py,bar_demo2,cms,WRITE
bar_demo2.py,./apps/matplotlib/galleries/examples/units/bar_demo2.py,bar_demo2,bottom,WRITE
bar_demo2.py,./apps/matplotlib/galleries/examples/units/bar_demo2.py,bar_demo2,width,WRITE
bar_demo2.py,./apps/matplotlib/galleries/examples/units/bar_demo2.py,bar_demo2,fig,WRITE
bar_demo2.py,./apps/matplotlib/galleries/examples/units/bar_demo2.py,bar_demo2,axs,WRITE
specgram_demo.py,./apps/matplotlib/galleries/examples/images_contours_and_fields/specgram_demo.py,specgram_demo,dt,WRITE
specgram_demo.py,./apps/matplotlib/galleries/examples/images_contours_and_fields/specgram_demo.py,specgram_demo,t,WRITE
specgram_demo.py,./apps/matplotlib/galleries/examples/images_contours_and_fields/specgram_demo.py,specgram_demo,s1,WRITE
specgram_demo.py,./apps/matplotlib/galleries/examples/images_contours_and_fields/specgram_demo.py,specgram_demo,s2,WRITE
specgram_demo.py,./apps/matplotlib/galleries/examples/images_contours_and_fields/specgram_demo.py,specgram_demo,s2,WRITE
specgram_demo.py,./apps/matplotlib/galleries/examples/images_contours_and_fields/specgram_demo.py,specgram_demo,s2,WRITE
specgram_demo.py,./apps/matplotlib/galleries/examples/images_contours_and_fields/specgram_demo.py,specgram_demo,nse,WRITE
specgram_demo.py,./apps/matplotlib/galleries/examples/images_contours_and_fields/specgram_demo.py,specgram_demo,x,WRITE
specgram_demo.py,./apps/matplotlib/galleries/examples/images_contours_and_fields/specgram_demo.py,specgram_demo,NFFT,WRITE
specgram_demo.py,./apps/matplotlib/galleries/examples/images_contours_and_fields/specgram_demo.py,specgram_demo,Fs,WRITE
specgram_demo.py,./apps/matplotlib/galleries/examples/images_contours_and_fields/specgram_demo.py,specgram_demo,fig,WRITE
